0.3217488789237668		0.139973242462		0.15		0.000980392156862745		30

0.33183856502242154		0.140551647455		0.15		0.00196078431372549		30

0.32062780269058294		0.138654865532		0.15		0.0029411764705882353		30

0.3273542600896861		0.139692781612		0.15		0.00392156862745098		30

0.05717488789237668		0.135297043076		0.15		1.25		30

0.4170403587443946		0.149226510408		0.16		0.000980392156862745		30

0.4260089686098655		0.148190801825		0.16		0.00196078431372549		30

0.4125560538116592		0.148323173458		0.16		0.0029411764705882353		30

0.4282511210762332		0.149802970478		0.16		0.00392156862745098		30

0.05605381165919283		0.14273030401		0.16		1.25		30

0.5134529147982063		0.157551805105		0.17		0.000980392156862745		30

0.5269058295964125		0.158525209934		0.17		0.00196078431372549		30

0.5044843049327354		0.158379388205		0.17		0.0029411764705882353		30

0.5100896860986547		0.157829093615		0.17		0.00392156862745098		30

0.09192825112107623		0.155205372299		0.17		1.25		30

0.5964125560538116		0.166127505401		0.18		0.000980392156862745		30

0.625560538116592		0.169198662362		0.18		0.00196078431372549		30

0.5997757847533632		0.167015754057		0.18		0.0029411764705882353		30

0.6065022421524664		0.167818570481		0.18		0.00392156862745098		30

0.11210762331838565		0.160044684267		0.18		1.25		30

0.6827354260089686		0.174701785919		0.19		0.000980392156862745		30

0.7040358744394619		0.177249197803		0.19		0.00196078431372549		30

0.6905829596412556		0.176392210775		0.19		0.0029411764705882353		30

0.7040358744394619		0.177774908005		0.19		0.00392156862745098		30

0.1468609865470852		0.168225461511		0.19		1.25		30

0.7713004484304933		0.182933130503		0.2		0.000980392156862745		30

0.7881165919282511		0.186726107832		0.2		0.00196078431372549		30

0.7757847533632287		0.185157482733		0.2		0.0029411764705882353		30

0.7959641255605381		0.186225937305		0.2		0.00392156862745098		30

0.1446188340807175		0.174711236962		0.2		1.25		30

0.8475336322869955		0.193465322649		0.21		0.000980392156862745		30

0.8542600896860987		0.194884250319		0.21		0.00196078431372549		30

0.8430493273542601		0.195918716811		0.21		0.0029411764705882353		30

0.8419282511210763		0.196201416075		0.21		0.00392156862745098		30

0.1625560538116592		0.188335595584		0.21		1.25		30

0.8923766816143498		0.202169939487		0.22		0.000980392156862745		30

0.8934977578475336		0.204723766528		0.22		0.00196078431372549		30

0.9002242152466368		0.205222819969		0.22		0.0029411764705882353		30

0.8946188340807175		0.205683629687		0.22		0.00392156862745098		30

0.2365470852017937		0.193756292962		0.22		1.25		30

0.9304932735426009		0.21238534774		0.23		0.000980392156862745		30

0.9383408071748879		0.21306076939		0.23		0.00196078431372549		30

0.9383408071748879		0.214543117139		0.23		0.0029411764705882353		30

0.9372197309417041		0.214648935372		0.23		0.00392156862745098		30

0.3923766816143498		0.202006589409		0.23		1.25		30

0.9585201793721974		0.220586297757		0.24		0.000980392156862745		30

0.9697309417040358		0.223117700556		0.24		0.00196078431372549		30

0.9652466367713004		0.22292623219		0.24		0.0029411764705882353		30

0.968609865470852		0.223502544896		0.24		0.00392156862745098		30

0.3609865470852018		0.211904255259		0.24		1.25		30

0.9775784753363229		0.229051067855		0.25		0.000980392156862745		30

0.9786995515695067		0.232374860699		0.25		0.00196078431372549		30

0.9742152466367713		0.232052992625		0.25		0.0029411764705882353		30

0.9786995515695067		0.233447319506		0.25		0.00392156862745098		30

0.4742152466367713		0.217152522293		0.25		1.25		30

0.9865470852017937		0.237111588333		0.26		0.000980392156862745		30

0.9910313901345291		0.241826662452		0.26		0.00196078431372549		30

0.9876681614349776		0.240865191722		0.26		0.0029411764705882353		30

0.9887892376681614		0.242116753544		0.26		0.00392156862745098		30

0.531390134529148		0.226009164981		0.26		1.25		30

0.9943946188340808		0.24571388282		0.27		0.000980392156862745		30

0.9977578475336323		0.248991082792		0.27		0.00196078431372549		30

0.9988789237668162		0.249529376268		0.27		0.0029411764705882353		30

0.9977578475336323		0.251918590623		0.27		0.00392156862745098		30

0.6143497757847534		0.236928852091		0.27		1.25		30

0.9977578475336323		0.254011071609		0.28		0.000980392156862745		30

1.0		0.259446252467		0.28		0.00196078431372549		30

1.0		0.258494028538		0.28		0.0029411764705882353		30

1.0		0.260391017473		0.28		0.00392156862745098		30

0.5493273542600897		0.242407702308		0.28		1.25		30

0.9988789237668162		0.266066904271		0.29		0.000980392156862745		30

1.0		0.267233653804		0.29		0.00196078431372549		30

1.0		0.267078349158		0.29		0.0029411764705882353		30

1.0		0.267716531259		0.29		0.00392156862745098		30

0.6928251121076233		0.248605972034		0.29		1.25		30

1.0		0.273124666974		0.3		0.000980392156862745		30

1.0		0.276379344445		0.3		0.00196078431372549		30

1.0		0.279331683245		0.3		0.0029411764705882353		30

1.0		0.278681503794		0.3		0.00392156862745098		30

0.8553811659192825		0.25094745243		0.3		1.25		30

